No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
5380;Telur Ayam;12/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
5381;Telur Ayam;12/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5382;Telur Ayam;12/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25500
5383;Telur Ayam;13/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5384;Telur Ayam;13/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5385;Telur Ayam;13/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25750
5386;Telur Ayam;13/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25500
5387;Telur Ayam;13/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26750
5388;Telur Ayam;13/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26500
5389;Telur Ayam;13/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24750
5390;Telur Ayam;13/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5391;Telur Ayam;13/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26500
5392;Telur Ayam;13/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;26500
5393;Telur Ayam;13/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5394;Telur Ayam;13/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5395;Telur Ayam;13/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26500
5396;Telur Ayam;13/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;27000
5397;Telur Ayam;13/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5398;Telur Ayam;13/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5399;Telur Ayam;13/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5400;Telur Ayam;13/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5401;Telur Ayam;16/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5402;Telur Ayam;16/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5403;Telur Ayam;16/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25750
5404;Telur Ayam;16/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25500
5405;Telur Ayam;16/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26750
5406;Telur Ayam;16/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5407;Telur Ayam;16/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24750
5408;Telur Ayam;16/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5409;Telur Ayam;16/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26500
5410;Telur Ayam;16/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5411;Telur Ayam;16/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
5412;Telur Ayam;16/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5413;Telur Ayam;16/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5414;Telur Ayam;16/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5415;Telur Ayam;16/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5416;Telur Ayam;16/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5417;Telur Ayam;16/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5418;Telur Ayam;16/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5419;Telur Ayam;17/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5420;Telur Ayam;17/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5421;Telur Ayam;17/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25750
5422;Telur Ayam;17/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25500
5423;Telur Ayam;17/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;27000
5424;Telur Ayam;17/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26500
5425;Telur Ayam;17/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5426;Telur Ayam;17/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5427;Telur Ayam;17/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26500
5428;Telur Ayam;17/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5429;Telur Ayam;17/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
5430;Telur Ayam;17/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5431;Telur Ayam;17/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5432;Telur Ayam;17/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5433;Telur Ayam;17/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5434;Telur Ayam;17/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5435;Telur Ayam;17/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5436;Telur Ayam;17/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5437;Telur Ayam;18/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5438;Telur Ayam;18/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5439;Telur Ayam;18/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25750
5440;Telur Ayam;18/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25500
5441;Telur Ayam;18/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;27000
5442;Telur Ayam;18/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26500
5443;Telur Ayam;18/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5444;Telur Ayam;18/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5445;Telur Ayam;18/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5446;Telur Ayam;18/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5447;Telur Ayam;18/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5448;Telur Ayam;18/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5449;Telur Ayam;18/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5450;Telur Ayam;18/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5451;Telur Ayam;18/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5452;Telur Ayam;18/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5453;Telur Ayam;18/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5454;Telur Ayam;18/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5455;Telur Ayam;19/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5456;Telur Ayam;19/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5457;Telur Ayam;19/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5458;Telur Ayam;19/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5459;Telur Ayam;19/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;27000
5460;Telur Ayam;19/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26500
5461;Telur Ayam;19/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5462;Telur Ayam;19/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5463;Telur Ayam;19/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5464;Telur Ayam;19/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5465;Telur Ayam;19/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5466;Telur Ayam;19/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5467;Telur Ayam;19/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5468;Telur Ayam;19/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5469;Telur Ayam;19/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5470;Telur Ayam;19/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5471;Telur Ayam;19/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5472;Telur Ayam;19/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5473;Telur Ayam;20/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26500
5474;Telur Ayam;20/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5475;Telur Ayam;20/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25750
5476;Telur Ayam;20/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5477;Telur Ayam;20/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;27000
5478;Telur Ayam;20/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26500
5479;Telur Ayam;20/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5480;Telur Ayam;20/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5481;Telur Ayam;20/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5482;Telur Ayam;20/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5483;Telur Ayam;20/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5484;Telur Ayam;20/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5485;Telur Ayam;20/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5486;Telur Ayam;20/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5487;Telur Ayam;20/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5488;Telur Ayam;20/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5489;Telur Ayam;20/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5490;Telur Ayam;20/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5491;Telur Ayam;23/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;27000
5492;Telur Ayam;23/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5493;Telur Ayam;23/03/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5494;Telur Ayam;23/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5495;Telur Ayam;23/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26500
5496;Telur Ayam;23/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5497;Telur Ayam;23/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5498;Telur Ayam;23/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5499;Telur Ayam;23/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5500;Telur Ayam;23/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5501;Telur Ayam;23/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5502;Telur Ayam;23/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5503;Telur Ayam;23/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5504;Telur Ayam;23/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5505;Telur Ayam;23/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5506;Telur Ayam;23/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5507;Telur Ayam;23/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5508;Telur Ayam;23/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5509;Telur Ayam;24/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;27000
5510;Telur Ayam;24/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5511;Telur Ayam;24/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5512;Telur Ayam;24/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5513;Telur Ayam;24/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26500
5514;Telur Ayam;24/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5515;Telur Ayam;24/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5516;Telur Ayam;24/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5517;Telur Ayam;24/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5518;Telur Ayam;24/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5519;Telur Ayam;24/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5520;Telur Ayam;24/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5521;Telur Ayam;24/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5522;Telur Ayam;24/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26500
5523;Telur Ayam;24/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5524;Telur Ayam;24/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5525;Telur Ayam;24/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5526;Telur Ayam;24/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5527;Telur Ayam;26/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;27000
5528;Telur Ayam;26/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
5529;Telur Ayam;26/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5530;Telur Ayam;26/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5531;Telur Ayam;26/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26500
5532;Telur Ayam;26/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5533;Telur Ayam;26/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5534;Telur Ayam;26/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5535;Telur Ayam;26/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5536;Telur Ayam;26/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5537;Telur Ayam;26/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5538;Telur Ayam;26/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5539;Telur Ayam;26/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5540;Telur Ayam;26/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5541;Telur Ayam;26/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;26000
5542;Telur Ayam;26/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5543;Telur Ayam;26/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5544;Telur Ayam;26/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5545;Telur Ayam;27/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;27000
5546;Telur Ayam;27/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5547;Telur Ayam;27/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5548;Telur Ayam;27/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5549;Telur Ayam;27/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26500
5550;Telur Ayam;27/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5551;Telur Ayam;27/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;25000
5552;Telur Ayam;27/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5553;Telur Ayam;27/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5554;Telur Ayam;27/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5555;Telur Ayam;27/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;26000
5556;Telur Ayam;27/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
5557;Telur Ayam;27/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;26000
5558;Telur Ayam;27/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5559;Telur Ayam;27/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25750
5560;Telur Ayam;27/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;26000
5561;Telur Ayam;27/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24500
5562;Telur Ayam;27/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5563;Telur Ayam;30/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5564;Telur Ayam;30/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5565;Telur Ayam;30/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5566;Telur Ayam;30/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;26000
5567;Telur Ayam;30/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
5568;Telur Ayam;30/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5569;Telur Ayam;30/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5570;Telur Ayam;30/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5571;Telur Ayam;30/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5572;Telur Ayam;30/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5573;Telur Ayam;30/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
5574;Telur Ayam;30/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
5575;Telur Ayam;30/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5576;Telur Ayam;30/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5577;Telur Ayam;30/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25750
5578;Telur Ayam;30/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
5579;Telur Ayam;30/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
5580;Telur Ayam;30/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
5581;Telur Ayam;31/03/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5582;Telur Ayam;31/03/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5583;Telur Ayam;31/03/2020;Jawa Barat;Kota Depok;Pasar Agung;26000
5584;Telur Ayam;31/03/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25000
5585;Telur Ayam;31/03/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
5586;Telur Ayam;31/03/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5587;Telur Ayam;31/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5588;Telur Ayam;31/03/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5589;Telur Ayam;31/03/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5590;Telur Ayam;31/03/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5591;Telur Ayam;31/03/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
5592;Telur Ayam;31/03/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
5593;Telur Ayam;31/03/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5594;Telur Ayam;31/03/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5595;Telur Ayam;31/03/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25500
5596;Telur Ayam;31/03/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
5597;Telur Ayam;31/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
5598;Telur Ayam;31/03/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5599;Telur Ayam;01/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5600;Telur Ayam;01/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5601;Telur Ayam;01/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5602;Telur Ayam;01/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;25000
5603;Telur Ayam;01/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
5604;Telur Ayam;01/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
5605;Telur Ayam;01/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5606;Telur Ayam;01/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
5607;Telur Ayam;01/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5608;Telur Ayam;01/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5609;Telur Ayam;01/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23750
5610;Telur Ayam;01/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
5611;Telur Ayam;01/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;25500
5612;Telur Ayam;01/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;26000
5613;Telur Ayam;01/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25500
5614;Telur Ayam;01/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
5615;Telur Ayam;01/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
5616;Telur Ayam;01/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5617;Telur Ayam;02/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5618;Telur Ayam;02/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5619;Telur Ayam;02/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5620;Telur Ayam;02/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24500
5621;Telur Ayam;02/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
5622;Telur Ayam;02/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
5623;Telur Ayam;02/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;24500
5624;Telur Ayam;02/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24500
5625;Telur Ayam;02/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5626;Telur Ayam;02/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25500
5627;Telur Ayam;02/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23000
5628;Telur Ayam;02/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
5629;Telur Ayam;02/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
5630;Telur Ayam;02/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
5631;Telur Ayam;02/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
5632;Telur Ayam;02/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
5633;Telur Ayam;02/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
5634;Telur Ayam;02/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5635;Telur Ayam;03/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;26000
5636;Telur Ayam;03/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
5637;Telur Ayam;03/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5638;Telur Ayam;03/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
5639;Telur Ayam;03/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
5640;Telur Ayam;03/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
5641;Telur Ayam;03/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
5642;Telur Ayam;03/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
5643;Telur Ayam;03/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;25000
5644;Telur Ayam;03/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
5645;Telur Ayam;03/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;23000
5646;Telur Ayam;03/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
5647;Telur Ayam;03/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
5648;Telur Ayam;03/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
5649;Telur Ayam;03/04/2020;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
5650;Telur Ayam;03/04/2020;Jawa Barat;Kab. Cirebon;Pasar Mundu;24000
5651;Telur Ayam;03/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
5652;Telur Ayam;03/04/2020;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
5653;Telur Ayam;06/04/2020;Jawa Barat;Kota Bekasi;Pasar Kranji;25500
5654;Telur Ayam;06/04/2020;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
5655;Telur Ayam;06/04/2020;Jawa Barat;Kota Depok;Pasar Agung;25500
5656;Telur Ayam;06/04/2020;Jawa Barat;Kota Depok;Pasar Cisalak;24000
5657;Telur Ayam;06/04/2020;Jawa Barat;Kota Bandung;Pasar Kosambi;26250
5658;Telur Ayam;06/04/2020;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
5659;Telur Ayam;06/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23250
5660;Telur Ayam;06/04/2020;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
5661;Telur Ayam;06/04/2020;Jawa Barat;Kota Bogor;Pasar Anyar;26000
5662;Telur Ayam;06/04/2020;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
5663;Telur Ayam;06/04/2020;Jawa Barat;Kota Cirebon;Pasar Kanoman;24000
5664;Telur Ayam;06/04/2020;Jawa Barat;Kota Cirebon;Pasar Kramat;25500
5665;Telur Ayam;06/04/2020;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
5666;Telur Ayam;06/04/2020;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
