No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
2385;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2386;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;79000
2387;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2388;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2389;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2390;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2391;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2392;Cabai Rawit Merah;19/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2393;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
2394;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;75000
2395;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Depok;Pasar Agung;77500
2396;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;75000
2397;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;82500
2398;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2399;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;77500
2400;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
2401;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;80000
2402;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;77500
2403;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2404;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;79000
2405;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2406;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2407;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2408;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2409;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2410;Cabai Rawit Merah;22/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2411;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
2412;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
2413;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Depok;Pasar Agung;80000
2414;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;80000
2415;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
2416;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2417;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;77500
2418;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
2419;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;81000
2420;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;78500
2421;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2422;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;79000
2423;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2424;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2425;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2426;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2427;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2428;Cabai Rawit Merah;23/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2429;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
2430;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
2431;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Depok;Pasar Agung;80000
2432;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;80000
2433;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
2434;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2435;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
2436;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
2437;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;80000
2438;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;78500
2439;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2440;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;79000
2441;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2442;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2443;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2444;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2445;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2446;Cabai Rawit Merah;24/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2447;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
2448;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
2449;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Depok;Pasar Agung;80000
2450;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;80000
2451;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;85000
2452;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2453;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
2454;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
2455;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;80000
2456;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;78500
2457;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2458;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;75000
2459;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2460;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2461;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2462;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2463;Cabai Rawit Merah;25/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2464;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
2465;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;79000
2466;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Depok;Pasar Agung;80000
2467;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;80000
2468;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;85000
2469;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2470;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75500
2471;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;70000
2472;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;82500
2473;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
2474;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
2475;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;79000
2476;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
2477;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;80000
2478;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;79000
2479;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
2480;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2481;Cabai Rawit Merah;26/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;62500
2482;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2483;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
2484;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Depok;Pasar Agung;85000
2485;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;80000
2486;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;92500
2487;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2488;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;82500
2489;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;82500
2490;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;90000
2491;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;85000
2492;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2493;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2494;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;82500
2495;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;85000
2496;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2497;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2498;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2499;Cabai Rawit Merah;29/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
2500;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2501;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2502;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Depok;Pasar Agung;87500
2503;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;90000
2504;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;92500
2505;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2506;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
2507;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;82500
2508;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;90000
2509;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2510;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2511;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2512;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;85000
2513;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;85000
2514;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2515;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2516;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
2517;Cabai Rawit Merah;30/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
2518;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2519;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2520;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Depok;Pasar Agung;87500
2521;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Depok;Pasar Cisalak;90000
2522;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;90000
2523;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2524;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;87500
2525;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;82500
2526;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bogor;Pasar Anyar;90000
2527;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2528;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2529;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;85000
2530;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2531;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2532;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2533;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2534;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2535;Cabai Rawit Merah;31/07/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2536;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2537;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2538;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Depok;Pasar Agung;87500
2539;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;85000
2540;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;90000
2541;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2542;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;90000
2543;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;82500
2544;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;87500
2545;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2546;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2547;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;86500
2548;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2549;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2550;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2551;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2552;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2553;Cabai Rawit Merah;01/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2554;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2555;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2556;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Depok;Pasar Agung;90000
2557;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;85000
2558;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;90000
2559;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2560;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;87500
2561;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;82500
2562;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;87500
2563;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2564;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2565;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2566;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2567;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2568;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2569;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2570;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2571;Cabai Rawit Merah;02/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2572;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2573;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2574;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Depok;Pasar Agung;90000
2575;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;87500
2576;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;87500
2577;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2578;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;86500
2579;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
2580;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;88500
2581;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2582;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2583;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2584;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2585;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2586;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2587;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2588;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2589;Cabai Rawit Merah;05/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2590;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2591;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2592;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Depok;Pasar Agung;90000
2593;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;87500
2594;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;95000
2595;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2596;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;88000
2597;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
2598;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;87500
2599;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2600;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2601;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2602;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2603;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2604;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2605;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2606;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2607;Cabai Rawit Merah;06/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2608;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2609;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2610;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Depok;Pasar Agung;90000
2611;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;87500
2612;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;95000
2613;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2614;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;89000
2615;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
2616;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;89000
2617;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2618;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2619;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
2620;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2621;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;90000
2622;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2623;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2624;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2625;Cabai Rawit Merah;07/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2626;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;90000
2627;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
2628;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Depok;Pasar Agung;90000
2629;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;97500
2630;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;100000
2631;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
2632;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;91500
2633;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;85000
2634;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bogor;Pasar Anyar;91000
2635;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
2636;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
2637;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Cirebon;Pasar Kramat;91000
2638;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Sukabumi;Pasar Gudang;90000
2639;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kota Sukabumi;Pasar Pelita;87500
2640;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
2641;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
2642;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;80000
2643;Cabai Rawit Merah;08/08/2019;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
2644;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Bekasi;Pasar Kranji;95000
2645;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;95000
2646;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Depok;Pasar Agung;100000
2647;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Depok;Pasar Cisalak;97500
2648;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Bandung;Pasar Kosambi;100000
2649;Cabai Rawit Merah;09/08/2019;Jawa Barat;Kota Bandung;Pasar Kiara Condong;100000
